video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=ajx6W8fJlBM&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@howdoewedo,howdoewedo,"Ho Chi Minh City Vlog 2025 🇻🇳 Ultimate Saigon Food, Banh Mi, Pho, Cafes, Top Things To Do in Vietnam",12K,6 months,"Join me as I explore the best Vietnamese food in Saigon, from mouthwatering banh mi and iconic pho, to hidden cafes and street ...",2026-01-20 04:21:59.859464
/watch?v=27ynkeHukn4&pp=ygUQaG8gY2hpIG1pbmggY2l0edIHCQlPCgGHKiGM7w%3D%3D,/@ChrisAndEmilie,Chris And Emilie,"16 Things to do in Ho Chi Minh City, Vietnam, also called Saigon or HCMC | Slow Travel",4.7K,6 months,"Ho Chi Minh City, sometimes called Saigon or just abbreviated to HCMC, it an amazing and vibrant city in southern Vietnam.",2026-01-20 04:21:59.861820
/watch?v=MlaEG7HpR58&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@travelforphoebe,Travel For Phoebe,The BEST of Ho Chi Minh City  🇻🇳 Food & Fun in Saigon!,155K,10 months,"Saigon (Ho Chi Minh City) is Vietnam's most vibrant city, and after a few days here, I can officially say—I'm obsessed! This city has ...",2026-01-20 04:21:59.867063
/watch?v=oVQdDxkiR3w&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@wherearewe-yt,Where Are We?!,"We're in LOVE with HO CHI MINH CITY, VIETNAM 🇻🇳 ❤️ - Is Saigon BETTER than Hanoi?!",16K,5 months,"In this week's video, we visit Ho Chi Minh City, Vietnam for the first time! These are our first impressions of the city. We are ...",2026-01-20 04:21:59.868839
/watch?v=ZVilokfwalM&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@yeschefwithchadkubanoff,Chad Kubanoff,This Our New GO TO Spot in HCMC Vietnam,6.8K,13 hours,We were so lucky to find this street vendor ------------------------ For Food Tours and Cooking Popups with me check out ...,2026-01-20 04:21:59.870202
/watch?v=PMIG5NRzZJM&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@danny_and_diggy,Danny & Diggy,24h in HO CHI MINH CITY Vietnam (FIRST TIME in Saigon after 8 years),30K,7 months,"Prepare for takeoff with Ubigi and enjoy fast, reliable mobile internet in 200+ destinations. Download the Ubigi app today to claim ...",2026-01-20 04:21:59.871786
/watch?v=mzSxHe-hRho&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@DWDocumentary,DW Documentary,By train through Vietnam - From Hanoi to Ho Chi Minh City | DW Documentary,1.5M,2 years,"A journey of about 1700 kilometers. In Vietnam, the ""Reunification Express"" train travels from Hanoi to Ho Chi Minh City. After the ...",2026-01-20 04:21:59.875287
/watch?v=dMoWcgx3dPM&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@overkillsingapore,Overkill Singapore,"What to do and eat in Ho Chi Minh City, Vietnam | 5D4N Travel Guide",159K,1 year,"We're back in Vietnam, this time exploring the lively streets of Ho Chi Minh City! After all the love for our Da Nang and Hoi An trips, ...",2026-01-20 04:21:59.879411
/watch?v=JpsOPEmbb8Y&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@viphamy,vi pham,"HO CHI MINH CITY Vlog 🌱🇻🇳| cafe hopping, shopping, visiting family, 4 day vietnam travel vlog",6.4K,7 months,Hi friends! Welcome to the final episode of my Vietnam diaries! Come explore Ho Chi Minh City with me! Thank you to all my ...,2026-01-20 04:21:59.890558
/watch?v=8MrD02aVpU4&pp=ygUQaG8gY2hpIG1pbmggY2l0eQ%3D%3D,/@BenRanAway,BenRanAway,3D2N Ho Chi Minh City Vietnam | MOST HYPE CITY IN SEA? 🇻🇳 | 胡志明市! 越南最值得去的城市？,73K,6 months,"Get an exclusive 15% discount on Saily data plans! Use code “benranaway"" at checkout. Download Saily app or go to ...",2026-01-20 04:21:59.892026
